user_steamid	appid
58492f9e1134071f92bb64890f5089d9	307780
58492f9e1134071f92bb64890f5089d9	232750
58492f9e1134071f92bb64890f5089d9	400240
58492f9e1134071f92bb64890f5089d9	475150
58492f9e1134071f92bb64890f5089d9	38400
58492f9e1134071f92bb64890f5089d9	17410
58492f9e1134071f92bb64890f5089d9	240
58492f9e1134071f92bb64890f5089d9	108800
58492f9e1134071f92bb64890f5089d9	400430
58492f9e1134071f92bb64890f5089d9	71250
58492f9e1134071f92bb64890f5089d9	40
58492f9e1134071f92bb64890f5089d9	207610
58492f9e1134071f92bb64890f5089d9	258520
58492f9e1134071f92bb64890f5089d9	80
58492f9e1134071f92bb64890f5089d9	396750
58492f9e1134071f92bb64890f5089d9	623990
58492f9e1134071f92bb64890f5089d9	6020
58492f9e1134071f92bb64890f5089d9	385760
58492f9e1134071f92bb64890f5089d9	237930
58492f9e1134071f92bb64890f5089d9	8850
58492f9e1134071f92bb64890f5089d9	290300
58492f9e1134071f92bb64890f5089d9	35140
58492f9e1134071f92bb64890f5089d9	304240
58492f9e1134071f92bb64890f5089d9	500
58492f9e1134071f92bb64890f5089d9	674940
58492f9e1134071f92bb64890f5089d9	391720
58492f9e1134071f92bb64890f5089d9	420
58492f9e1134071f92bb64890f5089d9	16450
58492f9e1134071f92bb64890f5089d9	225080
58492f9e1134071f92bb64890f5089d9	65930
58492f9e1134071f92bb64890f5089d9	253920
58492f9e1134071f92bb64890f5089d9	397950
58492f9e1134071f92bb64890f5089d9	209080
58492f9e1134071f92bb64890f5089d9	209000
58492f9e1134071f92bb64890f5089d9	339340
58492f9e1134071f92bb64890f5089d9	274170
58492f9e1134071f92bb64890f5089d9	22000
58492f9e1134071f92bb64890f5089d9	21110
58492f9e1134071f92bb64890f5089d9	280
58492f9e1134071f92bb64890f5089d9	239200
58492f9e1134071f92bb64890f5089d9	242760
58492f9e1134071f92bb64890f5089d9	443810
58492f9e1134071f92bb64890f5089d9	12140
58492f9e1134071f92bb64890f5089d9	400
58492f9e1134071f92bb64890f5089d9	534010
58492f9e1134071f92bb64890f5089d9	305620
58492f9e1134071f92bb64890f5089d9	386360
58492f9e1134071f92bb64890f5089d9	70
58492f9e1134071f92bb64890f5089d9	265550
58492f9e1134071f92bb64890f5089d9	204240
58492f9e1134071f92bb64890f5089d9	238460
58492f9e1134071f92bb64890f5089d9	230190
58492f9e1134071f92bb64890f5089d9	220
58492f9e1134071f92bb64890f5089d9	219740
58492f9e1134071f92bb64890f5089d9	220440
58492f9e1134071f92bb64890f5089d9	8870
58492f9e1134071f92bb64890f5089d9	200260
58492f9e1134071f92bb64890f5089d9	248610
58492f9e1134071f92bb64890f5089d9	409710
58492f9e1134071f92bb64890f5089d9	271240
58492f9e1134071f92bb64890f5089d9	49520
592ddaebcefb75b11add840d29ab3dda	238090
592ddaebcefb75b11add840d29ab3dda	588650
592ddaebcefb75b11add840d29ab3dda	555220
592ddaebcefb75b11add840d29ab3dda	246620
592ddaebcefb75b11add840d29ab3dda	301860
592ddaebcefb75b11add840d29ab3dda	283640
592ddaebcefb75b11add840d29ab3dda	412830
592ddaebcefb75b11add840d29ab3dda	748490
592ddaebcefb75b11add840d29ab3dda	322210
592ddaebcefb75b11add840d29ab3dda	55230
592ddaebcefb75b11add840d29ab3dda	384300
592ddaebcefb75b11add840d29ab3dda	418240
592ddaebcefb75b11add840d29ab3dda	274190
592ddaebcefb75b11add840d29ab3dda	21690
592ddaebcefb75b11add840d29ab3dda	294860
592ddaebcefb75b11add840d29ab3dda	221040
592ddaebcefb75b11add840d29ab3dda	705120
592ddaebcefb75b11add840d29ab3dda	238460
592ddaebcefb75b11add840d29ab3dda	431960
592ddaebcefb75b11add840d29ab3dda	222940
592ddaebcefb75b11add840d29ab3dda	460790
592ddaebcefb75b11add840d29ab3dda	367520
592ddaebcefb75b11add840d29ab3dda	3590
592ddaebcefb75b11add840d29ab3dda	35720
592ddaebcefb75b11add840d29ab3dda	242700
592ddaebcefb75b11add840d29ab3dda	562220
592ddaebcefb75b11add840d29ab3dda	681840
592ddaebcefb75b11add840d29ab3dda	307690
592ddaebcefb75b11add840d29ab3dda	587620
592ddaebcefb75b11add840d29ab3dda	201810
592ddaebcefb75b11add840d29ab3dda	391220
592ddaebcefb75b11add840d29ab3dda	538680
592ddaebcefb75b11add840d29ab3dda	209160
592ddaebcefb75b11add840d29ab3dda	327030
592ddaebcefb75b11add840d29ab3dda	278080
592ddaebcefb75b11add840d29ab3dda	20920
592ddaebcefb75b11add840d29ab3dda	230410
592ddaebcefb75b11add840d29ab3dda	262060
592ddaebcefb75b11add840d29ab3dda	553640
592ddaebcefb75b11add840d29ab3dda	656090
592ddaebcefb75b11add840d29ab3dda	42680
592ddaebcefb75b11add840d29ab3dda	413420
592ddaebcefb75b11add840d29ab3dda	218620
592ddaebcefb75b11add840d29ab3dda	203160
592ddaebcefb75b11add840d29ab3dda	268050
592ddaebcefb75b11add840d29ab3dda	261570
592ddaebcefb75b11add840d29ab3dda	550
592ddaebcefb75b11add840d29ab3dda	220440
592ddaebcefb75b11add840d29ab3dda	451020
592ddaebcefb75b11add840d29ab3dda	610360
592ddaebcefb75b11add840d29ab3dda	300380
592ddaebcefb75b11add840d29ab3dda	350080
592ddaebcefb75b11add840d29ab3dda	206420
592ddaebcefb75b11add840d29ab3dda	204360
592ddaebcefb75b11add840d29ab3dda	219740
592ddaebcefb75b11add840d29ab3dda	312660
592ddaebcefb75b11add840d29ab3dda	200260
592ddaebcefb75b11add840d29ab3dda	251150
592ddaebcefb75b11add840d29ab3dda	313340
592ddaebcefb75b11add840d29ab3dda	329050
592ddaebcefb75b11add840d29ab3dda	223470
592ddaebcefb75b11add840d29ab3dda	349040
592ddaebcefb75b11add840d29ab3dda	759940
592ddaebcefb75b11add840d29ab3dda	209000
592ddaebcefb75b11add840d29ab3dda	280160
592ddaebcefb75b11add840d29ab3dda	8870
592ddaebcefb75b11add840d29ab3dda	323580
592ddaebcefb75b11add840d29ab3dda	681820
592ddaebcefb75b11add840d29ab3dda	292030
592ddaebcefb75b11add840d29ab3dda	322330
592ddaebcefb75b11add840d29ab3dda	591420
592ddaebcefb75b11add840d29ab3dda	242050
592ddaebcefb75b11add840d29ab3dda	301520
592ddaebcefb75b11add840d29ab3dda	38400
592ddaebcefb75b11add840d29ab3dda	351940
592ddaebcefb75b11add840d29ab3dda	108800
592ddaebcefb75b11add840d29ab3dda	15700
592ddaebcefb75b11add840d29ab3dda	236870
592ddaebcefb75b11add840d29ab3dda	588430
592ddaebcefb75b11add840d29ab3dda	265590
592ddaebcefb75b11add840d29ab3dda	236390
592ddaebcefb75b11add840d29ab3dda	201700
592ddaebcefb75b11add840d29ab3dda	48190
592ddaebcefb75b11add840d29ab3dda	17300
592ddaebcefb75b11add840d29ab3dda	33230
592ddaebcefb75b11add840d29ab3dda	50620
592ddaebcefb75b11add840d29ab3dda	42690
592ddaebcefb75b11add840d29ab3dda	368230
592ddaebcefb75b11add840d29ab3dda	321040
592ddaebcefb75b11add840d29ab3dda	311730
592ddaebcefb75b11add840d29ab3dda	208650
592ddaebcefb75b11add840d29ab3dda	563560
5d2a108fc5d16801991d123219d56ec6	302120
5d2a108fc5d16801991d123219d56ec6	271590
5d2a108fc5d16801991d123219d56ec6	241930
5d2a108fc5d16801991d123219d56ec6	804320
5d2a108fc5d16801991d123219d56ec6	730
5d2a108fc5d16801991d123219d56ec6	420970
5d2a108fc5d16801991d123219d56ec6	343930
5d2a108fc5d16801991d123219d56ec6	260550
5d2a108fc5d16801991d123219d56ec6	265590
5d2a108fc5d16801991d123219d56ec6	209670
5d2a108fc5d16801991d123219d56ec6	578080
5d2a108fc5d16801991d123219d56ec6	231430
5d2a108fc5d16801991d123219d56ec6	266940
5d2a108fc5d16801991d123219d56ec6	737010
5d2a108fc5d16801991d123219d56ec6	667890
5d2a108fc5d16801991d123219d56ec6	72850
5d2a108fc5d16801991d123219d56ec6	287390
5d2a108fc5d16801991d123219d56ec6	319630
5d2a108fc5d16801991d123219d56ec6	338530
5d2a108fc5d16801991d123219d56ec6	391220
5d2a108fc5d16801991d123219d56ec6	360430
5d2a108fc5d16801991d123219d56ec6	351940
5d2a108fc5d16801991d123219d56ec6	206420
5d2a108fc5d16801991d123219d56ec6	379720
5d2a108fc5d16801991d123219d56ec6	8190
5d2a108fc5d16801991d123219d56ec6	328680
5d2a108fc5d16801991d123219d56ec6	225540
5d2a108fc5d16801991d123219d56ec6	16450
5d2a108fc5d16801991d123219d56ec6	301640
5d2a108fc5d16801991d123219d56ec6	34870
5d2a108fc5d16801991d123219d56ec6	371660
5d2a108fc5d16801991d123219d56ec6	239160
5d2a108fc5d16801991d123219d56ec6	287290
5d2a108fc5d16801991d123219d56ec6	222880
5d2a108fc5d16801991d123219d56ec6	208650
5d2a108fc5d16801991d123219d56ec6	513590
5d2a108fc5d16801991d123219d56ec6	20900
5d2a108fc5d16801991d123219d56ec6	22490
5d2a108fc5d16801991d123219d56ec6	253880
5d2a108fc5d16801991d123219d56ec6	220240
5d2a108fc5d16801991d123219d56ec6	274560
5d2a108fc5d16801991d123219d56ec6	456810
5d2a108fc5d16801991d123219d56ec6	4000
5d2a108fc5d16801991d123219d56ec6	200260
5d2a108fc5d16801991d123219d56ec6	285010
5d2a108fc5d16801991d123219d56ec6	329000
5d2a108fc5d16801991d123219d56ec6	3830
5d2a108fc5d16801991d123219d56ec6	108800
5d2a108fc5d16801991d123219d56ec6	275530
5d2a108fc5d16801991d123219d56ec6	298110
5d2a108fc5d16801991d123219d56ec6	80
5d2a108fc5d16801991d123219d56ec6	240
5d2a108fc5d16801991d123219d56ec6	400240
5d2a108fc5d16801991d123219d56ec6	521630
5d2a108fc5d16801991d123219d56ec6	24240
5d2a108fc5d16801991d123219d56ec6	216250
5d2a108fc5d16801991d123219d56ec6	253920
5d2a108fc5d16801991d123219d56ec6	311860
5d2a108fc5d16801991d123219d56ec6	322330
5d2a108fc5d16801991d123219d56ec6	55230
5d2a108fc5d16801991d123219d56ec6	420740
5d2a108fc5d16801991d123219d56ec6	321040
5d2a108fc5d16801991d123219d56ec6	8870
5d2a108fc5d16801991d123219d56ec6	203140
5d2a108fc5d16801991d123219d56ec6	448630
5d2a108fc5d16801991d123219d56ec6	485310
5d2a108fc5d16801991d123219d56ec6	210770
5d2a108fc5d16801991d123219d56ec6	252950
5d2a108fc5d16801991d123219d56ec6	292120
5d2a108fc5d16801991d123219d56ec6	228200
5d2a108fc5d16801991d123219d56ec6	15700
5d2a108fc5d16801991d123219d56ec6	218620
5d2a108fc5d16801991d123219d56ec6	329380
5d2a108fc5d16801991d123219d56ec6	289690
5d2a108fc5d16801991d123219d56ec6	50130
5d2a108fc5d16801991d123219d56ec6	50300
5d2a108fc5d16801991d123219d56ec6	204360
5d2a108fc5d16801991d123219d56ec6	44350
5d2a108fc5d16801991d123219d56ec6	314020
5d2a108fc5d16801991d123219d56ec6	220
5d2a108fc5d16801991d123219d56ec6	49520
5d2a108fc5d16801991d123219d56ec6	385080
5d2a108fc5d16801991d123219d56ec6	423230
5d2a108fc5d16801991d123219d56ec6	420
5d2a108fc5d16801991d123219d56ec6	311340
5d2a108fc5d16801991d123219d56ec6	1250
5d2a108fc5d16801991d123219d56ec6	382080
5d2a108fc5d16801991d123219d56ec6	486820
5d2a108fc5d16801991d123219d56ec6	236150
5d2a108fc5d16801991d123219d56ec6	306040
5d2a108fc5d16801991d123219d56ec6	234140
5d2a108fc5d16801991d123219d56ec6	448780
5d2a108fc5d16801991d123219d56ec6	312660
5d2a108fc5d16801991d123219d56ec6	620
5d2a108fc5d16801991d123219d56ec6	403510
5d2a108fc5d16801991d123219d56ec6	473710
5d2a108fc5d16801991d123219d56ec6	244690
5d2a108fc5d16801991d123219d56ec6	292620
5d2a108fc5d16801991d123219d56ec6	349140
5d2a108fc5d16801991d123219d56ec6	271570
5d2a108fc5d16801991d123219d56ec6	324060
5d2a108fc5d16801991d123219d56ec6	491950
5d2a108fc5d16801991d123219d56ec6	545320
5d2a108fc5d16801991d123219d56ec6	427820
5d2a108fc5d16801991d123219d56ec6	463220
5d2a108fc5d16801991d123219d56ec6	474960
5d2a108fc5d16801991d123219d56ec6	311730
5d2a108fc5d16801991d123219d56ec6	108710
5d2a108fc5d16801991d123219d56ec6	220440
5d2a108fc5d16801991d123219d56ec6	4700
5d2a108fc5d16801991d123219d56ec6	368070
5d2a108fc5d16801991d123219d56ec6	292410
5d2a108fc5d16801991d123219d56ec6	63380
5d2a108fc5d16801991d123219d56ec6	233270
5d2a108fc5d16801991d123219d56ec6	326120
5d2a108fc5d16801991d123219d56ec6	399430
5d2a108fc5d16801991d123219d56ec6	409710
5d2a108fc5d16801991d123219d56ec6	259680
5d2a108fc5d16801991d123219d56ec6	251060
5d2a108fc5d16801991d123219d56ec6	232090
5d2a108fc5d16801991d123219d56ec6	398710
5d2a108fc5d16801991d123219d56ec6	415960
5d2a108fc5d16801991d123219d56ec6	236870
5d2a108fc5d16801991d123219d56ec6	10
5d2a108fc5d16801991d123219d56ec6	34270
5d2a108fc5d16801991d123219d56ec6	205100
5d2a108fc5d16801991d123219d56ec6	234650
5d2a108fc5d16801991d123219d56ec6	282440
5d2a108fc5d16801991d123219d56ec6	223470
5d2a108fc5d16801991d123219d56ec6	238320
5d2a108fc5d16801991d123219d56ec6	476480
5d2a108fc5d16801991d123219d56ec6	550
5d2a108fc5d16801991d123219d56ec6	284810
5d2a108fc5d16801991d123219d56ec6	546340
5d2a108fc5d16801991d123219d56ec6	233290
5d2a108fc5d16801991d123219d56ec6	286690
5d2a108fc5d16801991d123219d56ec6	588430
5d2a108fc5d16801991d123219d56ec6	262280
5d2a108fc5d16801991d123219d56ec6	203160
5d2a108fc5d16801991d123219d56ec6	259320
5d2a108fc5d16801991d123219d56ec6	65930
5d2a108fc5d16801991d123219d56ec6	225840
5d2a108fc5d16801991d123219d56ec6	323580
5d2a108fc5d16801991d123219d56ec6	283290
5d2a108fc5d16801991d123219d56ec6	289090
5d2a108fc5d16801991d123219d56ec6	238090
5d2a108fc5d16801991d123219d56ec6	506670
5d2a108fc5d16801991d123219d56ec6	400
5d2a108fc5d16801991d123219d56ec6	104900
5d2a108fc5d16801991d123219d56ec6	351030
5d2a108fc5d16801991d123219d56ec6	35130
5d2a108fc5d16801991d123219d56ec6	302510
5d2a108fc5d16801991d123219d56ec6	339130
5d2a108fc5d16801991d123219d56ec6	391720
5d2a108fc5d16801991d123219d56ec6	556280
5d2a108fc5d16801991d123219d56ec6	368230
5d2a108fc5d16801991d123219d56ec6	475550
5d2a108fc5d16801991d123219d56ec6	489520
5d2a108fc5d16801991d123219d56ec6	70
5d2a108fc5d16801991d123219d56ec6	8930
5d2a108fc5d16801991d123219d56ec6	70110
5d2a108fc5d16801991d123219d56ec6	209080
5d2a108fc5d16801991d123219d56ec6	366610
5d2a108fc5d16801991d123219d56ec6	303390
5d2a108fc5d16801991d123219d56ec6	412170
5d2a108fc5d16801991d123219d56ec6	515470
5d2a108fc5d16801991d123219d56ec6	554530
5d2a108fc5d16801991d123219d56ec6	207610
5d2a108fc5d16801991d123219d56ec6	233250
5d2a108fc5d16801991d123219d56ec6	254060
5d2a108fc5d16801991d123219d56ec6	503820
5d2a108fc5d16801991d123219d56ec6	372000
5d2a108fc5d16801991d123219d56ec6	21110
5d2a108fc5d16801991d123219d56ec6	8850
5d2a108fc5d16801991d123219d56ec6	534010
5d2a108fc5d16801991d123219d56ec6	12140
5d2a108fc5d16801991d123219d56ec6	227940
5d2a108fc5d16801991d123219d56ec6	216150
5d2a108fc5d16801991d123219d56ec6	700330
5d2a108fc5d16801991d123219d56ec6	12110
5d2a108fc5d16801991d123219d56ec6	385770
5d2a108fc5d16801991d123219d56ec6	386360
5d2a108fc5d16801991d123219d56ec6	99300
5d2a108fc5d16801991d123219d56ec6	4580
5d2a108fc5d16801991d123219d56ec6	504370
5d2a108fc5d16801991d123219d56ec6	33230
5d2a108fc5d16801991d123219d56ec6	550650
5d2a108fc5d16801991d123219d56ec6	346900
5d2a108fc5d16801991d123219d56ec6	351640
5d2a108fc5d16801991d123219d56ec6	268850
5d2a108fc5d16801991d123219d56ec6	365670
5d2a108fc5d16801991d123219d56ec6	471710
5d2a108fc5d16801991d123219d56ec6	444200
5d2a108fc5d16801991d123219d56ec6	9050
5d2a108fc5d16801991d123219d56ec6	444090
5d2a108fc5d16801991d123219d56ec6	12120
5d2a108fc5d16801991d123219d56ec6	339610
5d2a108fc5d16801991d123219d56ec6	558100
5d2a108fc5d16801991d123219d56ec6	224260
5d2a108fc5d16801991d123219d56ec6	468530
5d2a108fc5d16801991d123219d56ec6	333930
5d2a108fc5d16801991d123219d56ec6	238960
5d2a108fc5d16801991d123219d56ec6	224940
5d2a108fc5d16801991d123219d56ec6	230410
5d2a108fc5d16801991d123219d56ec6	265630
5d2a108fc5d16801991d123219d56ec6	304930
5d2a108fc5d16801991d123219d56ec6	355840
5d2a108fc5d16801991d123219d56ec6	8980
5d2a108fc5d16801991d123219d56ec6	71250
5d2a108fc5d16801991d123219d56ec6	280
5d2a108fc5d16801991d123219d56ec6	555210
5d2a108fc5d16801991d123219d56ec6	40
5d2a108fc5d16801991d123219d56ec6	7000
5d2a108fc5d16801991d123219d56ec6	201810
5d2a108fc5d16801991d123219d56ec6	201700
5d2a108fc5d16801991d123219d56ec6	99900
5d2a108fc5d16801991d123219d56ec6	546390
5d2a108fc5d16801991d123219d56ec6	720380
5d2a108fc5d16801991d123219d56ec6	23310
5d2a108fc5d16801991d123219d56ec6	4560
5d2a108fc5d16801991d123219d56ec6	555570
5d2a108fc5d16801991d123219d56ec6	312280
5d2a108fc5d16801991d123219d56ec6	442080
5d2a108fc5d16801991d123219d56ec6	350080
5d2a108fc5d16801991d123219d56ec6	459820
5d2a108fc5d16801991d123219d56ec6	365300
5d2a108fc5d16801991d123219d56ec6	444640
5d2a108fc5d16801991d123219d56ec6	12210
5d2a108fc5d16801991d123219d56ec6	375950
5d2a108fc5d16801991d123219d56ec6	4720
5d2a108fc5d16801991d123219d56ec6	236390
5d2a108fc5d16801991d123219d56ec6	239200
5d2a108fc5d16801991d123219d56ec6	211160
5d2a108fc5d16801991d123219d56ec6	242960
5d2a108fc5d16801991d123219d56ec6	113400
5d2a108fc5d16801991d123219d56ec6	337410
5d2a108fc5d16801991d123219d56ec6	2280
5d2a108fc5d16801991d123219d56ec6	397900
5d2a108fc5d16801991d123219d56ec6	291480
5d2a108fc5d16801991d123219d56ec6	383080
5d2a108fc5d16801991d123219d56ec6	224960
5d2a108fc5d16801991d123219d56ec6	212390
5d2a108fc5d16801991d123219d56ec6	400040
5d2a108fc5d16801991d123219d56ec6	552990
5d2a108fc5d16801991d123219d56ec6	500
5d2a108fc5d16801991d123219d56ec6	453480
5d2a108fc5d16801991d123219d56ec6	38400
5d2a108fc5d16801991d123219d56ec6	363970
5d2a108fc5d16801991d123219d56ec6	301520
5f4d0cd8e0df24eb21c421adaa22899d	578080
5f4d0cd8e0df24eb21c421adaa22899d	333600
5f4d0cd8e0df24eb21c421adaa22899d	385800
5f4d0cd8e0df24eb21c421adaa22899d	250900
5f4d0cd8e0df24eb21c421adaa22899d	550
5f4d0cd8e0df24eb21c421adaa22899d	602520
5f4d0cd8e0df24eb21c421adaa22899d	420110
5f4d0cd8e0df24eb21c421adaa22899d	238460
5f4d0cd8e0df24eb21c421adaa22899d	213670
5f4d0cd8e0df24eb21c421adaa22899d	500
5f4d0cd8e0df24eb21c421adaa22899d	319230
5f4d0cd8e0df24eb21c421adaa22899d	397900
5f4d0cd8e0df24eb21c421adaa22899d	434650
5f4d0cd8e0df24eb21c421adaa22899d	486820
5f4d0cd8e0df24eb21c421adaa22899d	3830
5f4d0cd8e0df24eb21c421adaa22899d	108710
5f4d0cd8e0df24eb21c421adaa22899d	231160
5f4d0cd8e0df24eb21c421adaa22899d	312530
5f4d0cd8e0df24eb21c421adaa22899d	730
5f4d0cd8e0df24eb21c421adaa22899d	422650
5f4d0cd8e0df24eb21c421adaa22899d	507380
5f4d0cd8e0df24eb21c421adaa22899d	531240
5f4d0cd8e0df24eb21c421adaa22899d	546340
5f4d0cd8e0df24eb21c421adaa22899d	608560
5f4d0cd8e0df24eb21c421adaa22899d	220440
5f4d0cd8e0df24eb21c421adaa22899d	368230
5f4d0cd8e0df24eb21c421adaa22899d	223470
5f4d0cd8e0df24eb21c421adaa22899d	241930
5f4d0cd8e0df24eb21c421adaa22899d	328680
5f4d0cd8e0df24eb21c421adaa22899d	322330
5f4d0cd8e0df24eb21c421adaa22899d	515470
5f4d0cd8e0df24eb21c421adaa22899d	319630
5f4d0cd8e0df24eb21c421adaa22899d	350640
5f4d0cd8e0df24eb21c421adaa22899d	391720
5f4d0cd8e0df24eb21c421adaa22899d	448510
5f4d0cd8e0df24eb21c421adaa22899d	55230
5f4d0cd8e0df24eb21c421adaa22899d	225540
5f4d0cd8e0df24eb21c421adaa22899d	431960
5f4d0cd8e0df24eb21c421adaa22899d	556280
5f4d0cd8e0df24eb21c421adaa22899d	286690
5f4d0cd8e0df24eb21c421adaa22899d	602890
5f4d0cd8e0df24eb21c421adaa22899d	656090
5f4d0cd8e0df24eb21c421adaa22899d	351030
5f4d0cd8e0df24eb21c421adaa22899d	344770
5f4d0cd8e0df24eb21c421adaa22899d	466240
5f4d0cd8e0df24eb21c421adaa22899d	275530
5f4d0cd8e0df24eb21c421adaa22899d	431250
5f4d0cd8e0df24eb21c421adaa22899d	485080
5f4d0cd8e0df24eb21c421adaa22899d	508190
5f4d0cd8e0df24eb21c421adaa22899d	412170
5f4d0cd8e0df24eb21c421adaa22899d	532030
5f4d0cd8e0df24eb21c421adaa22899d	489520
5f4d0cd8e0df24eb21c421adaa22899d	268540
5f4d0cd8e0df24eb21c421adaa22899d	266510
5f4d0cd8e0df24eb21c421adaa22899d	219740
5f4d0cd8e0df24eb21c421adaa22899d	388050
5f4d0cd8e0df24eb21c421adaa22899d	507400
5f4d0cd8e0df24eb21c421adaa22899d	620
5f4d0cd8e0df24eb21c421adaa22899d	368730
5f4d0cd8e0df24eb21c421adaa22899d	485310
5f4d0cd8e0df24eb21c421adaa22899d	385080
5f4d0cd8e0df24eb21c421adaa22899d	220
5f4d0cd8e0df24eb21c421adaa22899d	25000
5f4d0cd8e0df24eb21c421adaa22899d	410890
5f4d0cd8e0df24eb21c421adaa22899d	436300
5f4d0cd8e0df24eb21c421adaa22899d	502150
5f4d0cd8e0df24eb21c421adaa22899d	204360
5f4d0cd8e0df24eb21c421adaa22899d	367520
5f4d0cd8e0df24eb21c421adaa22899d	620240
5f4d0cd8e0df24eb21c421adaa22899d	635730
5f4d0cd8e0df24eb21c421adaa22899d	274560
5f4d0cd8e0df24eb21c421adaa22899d	246620
5f4d0cd8e0df24eb21c421adaa22899d	292030
5f4d0cd8e0df24eb21c421adaa22899d	398710
5f4d0cd8e0df24eb21c421adaa22899d	399430
5f4d0cd8e0df24eb21c421adaa22899d	555280
5f4d0cd8e0df24eb21c421adaa22899d	268910
5f4d0cd8e0df24eb21c421adaa22899d	386940
5f4d0cd8e0df24eb21c421adaa22899d	448780
5f4d0cd8e0df24eb21c421adaa22899d	385760
5f4d0cd8e0df24eb21c421adaa22899d	321040
5f4d0cd8e0df24eb21c421adaa22899d	454870
5f4d0cd8e0df24eb21c421adaa22899d	528090
5f4d0cd8e0df24eb21c421adaa22899d	209080
5f4d0cd8e0df24eb21c421adaa22899d	271570
5f4d0cd8e0df24eb21c421adaa22899d	326120
5f4d0cd8e0df24eb21c421adaa22899d	351340
5f4d0cd8e0df24eb21c421adaa22899d	387290
5f4d0cd8e0df24eb21c421adaa22899d	415420
5f4d0cd8e0df24eb21c421adaa22899d	456810
5f4d0cd8e0df24eb21c421adaa22899d	15700
5f4d0cd8e0df24eb21c421adaa22899d	65930
5f4d0cd8e0df24eb21c421adaa22899d	251870
5f4d0cd8e0df24eb21c421adaa22899d	418180
5f4d0cd8e0df24eb21c421adaa22899d	488790
5f4d0cd8e0df24eb21c421adaa22899d	207140
5f4d0cd8e0df24eb21c421adaa22899d	413150
5f4d0cd8e0df24eb21c421adaa22899d	448630
5f4d0cd8e0df24eb21c421adaa22899d	476480
5f4d0cd8e0df24eb21c421adaa22899d	105600
5f4d0cd8e0df24eb21c421adaa22899d	283290
5f4d0cd8e0df24eb21c421adaa22899d	382080
5f4d0cd8e0df24eb21c421adaa22899d	457140
5f4d0cd8e0df24eb21c421adaa22899d	487430
5f4d0cd8e0df24eb21c421adaa22899d	513590
5f4d0cd8e0df24eb21c421adaa22899d	563560
5f4d0cd8e0df24eb21c421adaa22899d	400240
5f4d0cd8e0df24eb21c421adaa22899d	443810
5f4d0cd8e0df24eb21c421adaa22899d	503820
5f4d0cd8e0df24eb21c421adaa22899d	447040
5f4d0cd8e0df24eb21c421adaa22899d	207610
5f4d0cd8e0df24eb21c421adaa22899d	284810
5f4d0cd8e0df24eb21c421adaa22899d	292620
5f4d0cd8e0df24eb21c421adaa22899d	377680
5f4d0cd8e0df24eb21c421adaa22899d	324060
5f4d0cd8e0df24eb21c421adaa22899d	292410
5f4d0cd8e0df24eb21c421adaa22899d	322500
5f4d0cd8e0df24eb21c421adaa22899d	217140
5f4d0cd8e0df24eb21c421adaa22899d	499520
5f4d0cd8e0df24eb21c421adaa22899d	554530
5f4d0cd8e0df24eb21c421adaa22899d	262280
5f4d0cd8e0df24eb21c421adaa22899d	286260
5f4d0cd8e0df24eb21c421adaa22899d	323850
5f4d0cd8e0df24eb21c421adaa22899d	214340
5f4d0cd8e0df24eb21c421adaa22899d	303390
5f4d0cd8e0df24eb21c421adaa22899d	306040
5f4d0cd8e0df24eb21c421adaa22899d	403510
5f4d0cd8e0df24eb21c421adaa22899d	365590
5f4d0cd8e0df24eb21c421adaa22899d	218620
5f4d0cd8e0df24eb21c421adaa22899d	238320
5f4d0cd8e0df24eb21c421adaa22899d	415960
5f4d0cd8e0df24eb21c421adaa22899d	210970
5f4d0cd8e0df24eb21c421adaa22899d	475550
5f4d0cd8e0df24eb21c421adaa22899d	311860
5f4d0cd8e0df24eb21c421adaa22899d	338530
5f4d0cd8e0df24eb21c421adaa22899d	506670
5f4d0cd8e0df24eb21c421adaa22899d	261490
5f4d0cd8e0df24eb21c421adaa22899d	287390
5f4d0cd8e0df24eb21c421adaa22899d	391220
5f4d0cd8e0df24eb21c421adaa22899d	504400
5f4d0cd8e0df24eb21c421adaa22899d	422870
5f4d0cd8e0df24eb21c421adaa22899d	259320
5f4d0cd8e0df24eb21c421adaa22899d	287980
5f4d0cd8e0df24eb21c421adaa22899d	314830
5f4d0cd8e0df24eb21c421adaa22899d	261570
5f4d0cd8e0df24eb21c421adaa22899d	394870
5f4d0cd8e0df24eb21c421adaa22899d	420740
5f4d0cd8e0df24eb21c421adaa22899d	210770
5f4d0cd8e0df24eb21c421adaa22899d	254060
5f4d0cd8e0df24eb21c421adaa22899d	236150
5f4d0cd8e0df24eb21c421adaa22899d	680320
5f4d0cd8e0df24eb21c421adaa22899d	463220
5f4d0cd8e0df24eb21c421adaa22899d	527480
5f4d0cd8e0df24eb21c421adaa22899d	329000
5f4d0cd8e0df24eb21c421adaa22899d	301910
5f4d0cd8e0df24eb21c421adaa22899d	463050
5f4d0cd8e0df24eb21c421adaa22899d	545320
5f4d0cd8e0df24eb21c421adaa22899d	351940
5f4d0cd8e0df24eb21c421adaa22899d	289090
5f4d0cd8e0df24eb21c421adaa22899d	473710
5f4d0cd8e0df24eb21c421adaa22899d	473730
5f4d0cd8e0df24eb21c421adaa22899d	512700
5f4d0cd8e0df24eb21c421adaa22899d	313340
5f4d0cd8e0df24eb21c421adaa22899d	381210
